YEAR, MONTH, DAY, SLAT, SLON, MAG, MAGTYPE
1998, 01, 19, 44.886, 79.683, 6.2, mw
1998, 03, 23, 8.023, +114.777, 6.2, md
1991, 10, 15, 6.500, +130.033, 6.2, mw
2017, 06, 25, 19.666, 176.463, 6.2, Mww
2004, 12, 18, +48.870, +156.368, 6.2, MW
2017, 05, 15, 4.022, +152.489, 6.2, Mww
2014, 03, 02, +12.589, 87.704, 6.2, MW
2002, 08, 15, 1.288, +121.337, 6.2, MW
1998, 04, 10, 1.215, 15.651, 6.2, mw
1998, 06, 16, 52.888, +159.970, 6.2, mw
1992, 06, 20, +10.034, 91.858, 6.2, md
1992, 06, 21, 37.706, +176.840, 6.2, mw
2011, 11, 02, 55.107, 128.916, 6.2, MW
1992, 07, 29, +39.516, +143.484, 6.2, mw
2011, 11, 01, +19.838, 109.173, 6.2, MW
1998, 06, 27, +36.845, +35.325, 6.2, mw
1992, 08, 24, +41.950, +140.740, 6.2, mw
1992, 08, 29, +33.243, +138.148, 6.2, mw
2011, 10, 21, +43.873, +142.531, 6.2, MW
1998, 07, 09, +60.520, 153.180, 6.2, mw
2001, 11, 20, 6.932, +128.921, 6.2, MW
2011, 09, 15, +36.264, +141.434, 6.2, MW
2017, 05, 12, +12.911, 90.056, 6.2, Mww
1993, 01, 20, +3.099, +97.688, 6.2, mw
2011, 07, 16, +54.772, 161.316, 6.2, MW
2001, 12, 08, +28.237, +129.564, 6.2, MW
2011, 04, 21, +35.642, +140.552, 6.2, MW
1998, 10, 03, +28.526, +127.649, 6.2, mw
1998, 10, 11, 56.683, 142.575, 6.2, mw
2009, 10, 29, +36.382, +70.768, 6.2, MW
2002, 08, 02, +29.186, +139.115, 6.2, MW
2002, 01, 02, 17.939, +178.812, 6.2, MW
1994, 05, 23, +24.098, +122.482, 6.2, mw
1998, 11, 25, 7.888, +158.663, 6.2, mw
2004, 10, 26, 57.072, 24.790, 6.2, MW
2015, 01, 28, 21.000, 178.360, 6.2, MW
2009, 08, 03, +29.434, 113.756, 6.2, MW
1994, 08, 31, +43.611, +146.015, 6.2, mw
2016, 12, 01, 15.294, 70.823, 6.2, Mww
1999, 01, 25, +4.469, 75.682, 6.2, Mw
2004, 10, 06, 0.703, +134.546, 6.2, MW
2003, 03, 14, 0.436, +132.912, 6.2, MW
2002, 02, 28, 5.742, +151.309, 6.2, MW
2017, 05, 01, +59.830, 136.676, 6.2, Mww
2001, 11, 05, 17.339, 179.156, 6.2, MW
1995, 03, 31, +38.239, +135.119, 6.2, mw
1995, 04, 08, +21.802, +142.690, 6.2, mw
2009, 04, 04, +5.164, +127.192, 6.2, MW
1999, 03, 01, 4.149, +129.298, 6.2, ML
1995, 08, 24, +18.828, +145.055, 6.2, mw
1995, 10, 23, +25.993, +102.236, 6.2, mw
2004, 04, 29, +10.720, 86.112, 6.2, MW
2003, 08, 28, 49.747, 114.938, 6.2, MW
1996, 02, 25, +16.150, 97.905, 6.2, mw
1996, 05, 07, +43.630, +147.660, 6.2, mw
2004, 03, 09, 32.472, 178.242, 6.2, MW
2008, 07, 13, +21.105, +121.089, 6.2, MW
2008, 07, 08, 15.986, 71.748, 6.2, MW
1999, 11, 11, +1.246, +100.214, 6.2, Mw
2008, 05, 07, +36.225, +141.595, 6.2, MW
2008, 03, 22, +52.188, 178.688, 6.2, MW
2008, 02, 13, 8.248, +128.666, 6.2, MW
1999, 11, 21, +18.917, 107.147, 6.2, Mw
2004, 01, 11, 36.694, +53.441, 6.2, MW
2014, 04, 04, 20.608, 70.534, 6.2, MW
2008, 01, 06, +37.257, +22.704, 6.2, MW
1997, 01, 17, 8.869, +123.540, 6.2, mw
2007, 04, 03, 20.645, +168.987, 6.2, MW
1997, 07, 25, 30.480, 71.880, 6.2, mw
2002, 04, 07, 60.835, +154.697, 6.2, MW
1997, 08, 13, +25.132, +125.867, 6.2, mw
2002, 07, 03, 5.120, +147.374, 6.2, MW
2007, 04, 03, +36.517, +70.685, 6.2, MW
2000, 12, 28, 4.066, +152.409, 6.2, Mw
2012, 04, 14, 57.576, 65.372, 6.2, MW
2000, 11, 21, 5.446, +152.134, 6.2, Mw
2010, 05, 03, 38.133, 73.692, 6.2, MW
2000, 11, 16, 4.643, +153.470, 6.2, mb
2001, 04, 07, 27.763, 176.345, 6.2, MW
2019, 11, 23, +1.644, +132.815, 6.2, Mww
2000, 10, 31, 18.086, 175.234, 6.2, Mw
2001, 05, 09, 10.366, +161.252, 6.2, MW
2000, 10, 04, +11.153, 62.481, 6.2, Mw
2020, 03, 18, 11.052, +115.138, 6.2, mww
2019, 11, 20, +19.453, +101.356, 6.2, Mww
2007, 04, 02, 8.693, +157.593, 6.2, MW
2001, 10, 07, 3.336, +142.928, 6.2, MW
2000, 06, 09, +30.453, +137.745, 6.2, Mw
2012, 04, 17, 59.188, 16.808, 6.2, MW
1999, 12, 29, 11.139, +165.259, 6.2, Mw
2002, 01, 22, +35.574, +26.627, 6.2, MW
2012, 03, 14, 5.583, +151.091, 6.2, MW
2002, 04, 24, 56.176, 122.330, 6.2, MW
1999, 08, 21, 58.371, 13.189, 6.2, Mw
2002, 05, 08, 17.988, 174.563, 6.2, MW
2002, 06, 06, 0.929, +148.399, 6.2, MW
1999, 12, 18, 2.443, +139.716, 6.2, Mw
2007, 03, 17, +1.125, +126.335, 6.2, MW
2010, 05, 06, 18.096, 70.587, 6.2, MW
2002, 09, 24, 10.645, +161.171, 6.2, MW
2002, 10, 06, 8.223, +118.339, 6.2, MW
2020, 02, 05, 6.082, +113.078, 6.2, mww
2020, 01, 23, +51.984, 177.855, 6.2, Mw
2002, 10, 24, 1.951, +29.050, 6.2, MW
1999, 05, 06, +29.534, +51.917, 6.2, Mw
2003, 01, 16, +44.212, 129.047, 6.2, MW
2003, 02, 15, +12.200, +124.039, 6.2, MW
2010, 06, 16, 2.405, +136.650, 6.2, MW
2003, 03, 31, 6.186, +151.440, 6.2, MW
2003, 04, 02, +35.259, 35.717, 6.2, MW
2006, 11, 29, +2.573, +128.454, 6.2, MW
1998, 09, 15, 5.473, +151.589, 6.2, mw
1998, 04, 27, 2.983, +136.286, 6.2, mw
1998, 01, 03, 35.549, 16.044, 6.2, mw
1997, 10, 17, 57.274, +148.022, 6.2, mw
2006, 11, 17, +28.616, +129.897, 6.2, MW
2003, 11, 12, +1.515, +126.457, 6.2, MW
1997, 12, 07, +54.637, +162.832, 6.2, mw
1997, 09, 30, +31.976, +141.990, 6.2, mw
2004, 01, 16, +7.665, 37.659, 6.2, MW
1997, 07, 27, 30.497, 71.891, 6.2, mw
2012, 06, 07, 15.912, 72.472, 6.2, MW
2019, 07, 04, +51.221, 130.515, 6.2, Mww
2004, 07, 01, 49.609, +163.881, 6.2, MW
1996, 11, 11, 32.511, 179.044, 6.2, mw
2010, 08, 16, 20.842, 178.756, 6.2, MW
2010, 06, 18, +44.492, +148.742, 6.2, MW
2010, 08, 18, +12.247, +141.516, 6.2, MW
2010, 06, 24, 5.553, +151.194, 6.2, MW
1996, 10, 01, +12.377, +58.072, 6.2, mw
2004, 11, 28, 3.710, +135.456, 6.2, MW
2004, 12, 29, +8.755, +93.173, 6.2, MW
1996, 02, 24, 0.890, +137.353, 6.2, mw
2000, 01, 06, +16.116, +119.393, 6.2, Mw
2005, 01, 23, 1.268, +119.877, 6.2, MW
2005, 01, 24, +7.338, +92.537, 6.2, MW
2005, 03, 17, +15.226, 91.433, 6.2, MW
2005, 03, 26, 4.972, +129.899, 6.2, MW
2014, 06, 19, 13.601, +166.830, 6.2, MW
2005, 05, 18, 15.367, 173.154, 6.2, MW
1996, 02, 03, +27.288, +100.294, 6.2, mw
2010, 02, 01, 6.087, +154.558, 6.2, MW
2005, 06, 27, +18.932, 107.238, 6.2, MW
2000, 01, 13, 17.550, 178.714, 6.2, Mw
2005, 11, 21, +30.983, +130.122, 6.2, MW
2010, 09, 09, 37.054, 73.536, 6.2, MW
1995, 11, 13, +3.593, +126.782, 6.2, mw
1995, 08, 17, 5.220, +153.475, 6.2, mw
2018, 12, 24, +55.417, +164.435, 6.1, Mww
2010, 02, 27, 34.805, 72.450, 6.1, mb
2010, 02, 27, 36.386, 73.119, 6.1, MW
2016, 06, 10, +12.832, 86.963, 6.1, mww
2016, 06, 09, 11.249, +116.267, 6.1, Mww
2016, 06, 06, 30.023, 177.836, 6.1, mww
2010, 02, 09, 15.052, 173.298, 6.1, MW
2010, 03, 05, 36.632, 73.239, 6.1, MW
2010, 03, 03, 36.565, 73.293, 6.1, MW
2017, 10, 18, 20.591, 173.802, 6.1, Mww
2020, 11, 07, 15.274, 173.547, 6.1, Mww
2017, 09, 20, 50.371, +162.550, 6.1, Mww
2017, 12, 01, +30.743, +57.314, 6.1, Mww
2017, 09, 20, +37.981, +144.660, 6.1, Mww
2017, 09, 07, +27.783, +139.804, 6.1, Mww
2017, 10, 31, 3.740, +127.766, 6.1, Mww
2017, 10, 08, 18.990, 175.566, 6.1, Mww
2017, 11, 11, 11.742, 14.114, 6.1, Mww
2018, 08, 17, +8.769, 83.153, 6.1, Mww
2017, 09, 23, +16.773, 94.951, 6.1, Mww
2017, 11, 01, 21.730, +168.936, 6.1, Mww
2020, 11, 22, 34.598, 73.067, 6.1, Mww
2010, 03, 08, +38.788, +40.044, 6.1, MW
2010, 03, 08, +19.351, +144.760, 6.1, MW
2016, 10, 26, +42.934, +13.043, 6.1, mww
2010, 03, 26, 28.060, 70.912, 6.1, MW
2015, 03, 22, 17.914, 178.392, 6.1, MW
2015, 04, 16, +35.195, +26.837, 6.1, MW
2015, 03, 18, 36.111, 73.689, 6.1, MW
2015, 04, 25, +27.634, +85.476, 6.1, mb
2016, 10, 26, 15.540, 174.872, 6.1, mww
2010, 04, 05, 0.089, +125.105, 6.1, MW
2010, 04, 14, +33.149, +96.490, 6.1, MW
2010, 05, 23, 14.000, 74.432, 6.1, MW
2010, 05, 27, 13.677, +166.793, 6.1, MW
2010, 04, 21, 15.315, 173.230, 6.1, MW
2010, 05, 03, +29.666, +141.013, 6.1, MW
2010, 08, 14, +12.345, +141.520, 6.1, MW
2010, 07, 21, +3.003, +128.179, 6.1, MW
2010, 08, 20, 6.534, +154.237, 6.1, MW
2010, 11, 23, 6.016, +148.978, 6.1, MW
2011, 01, 05, 22.295, +171.684, 6.1, MW
2011, 01, 24, +38.402, +72.847, 6.1, MW
2010, 11, 03, 20.519, 174.216, 6.1, MW
1998, 05, 30, +39.040, +143.402, 6.1, mw
2011, 03, 15, +37.587, +142.338, 6.1, MW
2011, 02, 12, 20.852, 175.584, 6.1, MW
2011, 03, 17, +40.168, +142.375, 6.1, MW
2011, 02, 15, 2.490, +121.469, 6.1, MW
1997, 04, 01, 18.217, 69.249, 6.1, mw
2011, 02, 21, 43.493, +172.713, 6.1, MW
1997, 04, 02, +11.466, 61.194, 6.1, mw
1997, 04, 21, 12.852, +166.459, 6.1, mb
2011, 03, 01, 29.643, 112.125, 6.1, MW
1997, 04, 27, 19.117, +168.680, 6.1, mw
2011, 03, 09, +38.280, +142.700, 6.1, MW
2011, 03, 11, +37.863, +144.209, 6.1, mb
2011, 03, 11, +37.294, +144.226, 6.1, mb
2011, 03, 11, +38.013, +144.602, 6.1, mb
2011, 03, 11, +36.861, +141.886, 6.1, mb
2011, 03, 11, +37.085, +144.632, 6.1, mb
2011, 03, 11, +37.384, +143.010, 6.1, mb
2020, 07, 28, +54.867, 161.144, 6.1, Mww
2011, 03, 11, +39.011, +142.777, 6.1, MW
2020, 12, 06, 20.366, 69.066, 6.1, mww
2020, 12, 10, +24.763, +122.010, 6.1, mww
2017, 04, 05, +35.800, +60.436, 6.1, Mww
2016, 11, 13, 42.176, +173.623, 6.1, mww
2020, 12, 15, +5.178, +125.425, 6.1, mww
2016, 11, 11, +38.497, +141.566, 6.1, mww
2015, 04, 28, 20.877, 178.580, 6.1, MW
2016, 12, 10, 5.660, +154.488, 6.1, Mwp
2020, 08, 01, 3.191, +148.641, 6.1, Mww
2020, 12, 23, +6.254, +133.636, 6.1, mww
2018, 02, 27, 60.249, +150.779, 6.1, Mww
2018, 02, 04, +24.157, +121.708, 6.1, Mww
2018, 01, 31, +36.543, +70.816, 6.1, Mww
2014, 12, 10, +25.540, +122.450, 6.1, MW
2017, 03, 04, 7.328, +155.748, 6.1, Mww
2017, 03, 27, +52.798, +172.199, 6.1, Mww
2020, 08, 31, 4.016, +70.197, 6.1, mww
2017, 06, 17, 24.093, +179.606, 6.1, Mww
2017, 12, 09, +10.093, +140.202, 6.1, Mww
2014, 12, 29, +8.634, +121.521, 6.1, MW
2016, 09, 05, +54.415, +168.542, 6.1, Mww
2016, 04, 15, +13.401, 92.367, 6.1, mww
2016, 09, 01, 37.052, +178.929, 6.1, Mww
2016, 02, 27, 51.790, +139.596, 6.1, Mww
2016, 09, 10, 5.573, 76.954, 6.1, mww
2016, 04, 06, 8.204, +107.386, 6.1, mww
2016, 09, 20, +30.502, +142.048, 6.1, mww
2016, 01, 14, 19.760, 63.329, 6.1, mww
2016, 09, 08, 54.614, +158.713, 6.1, mww
2012, 08, 02, 4.663, +153.340, 6.1, MW
2020, 09, 26, 48.031, +31.764, 6.1, mww
2020, 09, 12, +38.751, +142.250, 6.1, mww
2012, 12, 15, 4.640, +153.077, 6.1, MW
2020, 10, 23, 25.640, 179.957, 6.1, Mww
2014, 07, 05, +1.933, +96.939, 6.1, MW
2018, 04, 02, 24.896, 176.606, 6.1, Mww
2018, 02, 26, 2.763, +126.727, 6.1, Mww
2014, 09, 06, 26.901, 114.617, 6.1, MW
2018, 02, 28, 6.167, +142.480, 6.1, Mww
2014, 07, 27, +23.860, 45.590, 6.1, MW
2014, 09, 06, +18.778, 107.101, 6.1, MW
2015, 05, 12, +27.525, +86.142, 6.1, MW
2014, 07, 02, 62.301, +155.187, 6.1, Mwc
2014, 07, 29, 3.422, +146.769, 6.1, Mwc
2014, 08, 10, +41.134, +142.279, 6.1, Mwc
2014, 08, 10, +41.200, +142.207, 6.1, MW
2014, 11, 22, +30.314, +101.803, 6.1, MW
2014, 08, 24, +38.201, 122.086, 6.1, MW
2018, 05, 05, +14.571, +123.919, 6.1, Mww
2018, 06, 21, 17.796, +168.056, 6.1, Mww
2018, 05, 18, 34.589, 178.414, 6.1, Mww
2018, 10, 10, 5.750, +151.324, 6.1, mb
2018, 10, 09, +49.394, +156.232, 6.1, Mww
2018, 09, 28, 0.399, +119.770, 6.1, Mww
2015, 07, 03, +10.139, +125.977, 6.1, MW
2018, 10, 30, 39.054, +174.977, 6.1, Mww
2018, 10, 28, +12.949, 90.385, 6.1, Mww
2018, 07, 06, +51.499, +157.840, 6.1, Mww
2018, 08, 14, 58.111, 25.259, 6.1, Mww
2014, 09, 25, 9.448, +156.350, 6.1, MW
2015, 09, 16, 31.600, 71.919, 6.1, mb
2015, 09, 16, 31.750, 71.743, 6.1, mwr
2015, 09, 16, 6.011, +151.477, 6.1, mww
2015, 09, 22, 31.440, 71.260, 6.1, mwc
2015, 09, 21, 31.576, 71.743, 6.1, mww
2015, 09, 21, 31.580, 71.740, 6.1, mwc
2015, 09, 19, 29.641, 72.077, 6.1, mww
2015, 10, 11, 54.486, 135.708, 6.1, mww
2015, 11, 21, 7.148, +129.938, 6.1, mww
2015, 12, 09, 16.737, +175.248, 6.1, mww
2015, 12, 20, +3.646, +117.636, 6.1, mww
2016, 02, 16, 55.785, 125.167, 6.1, mww
1980, 02, 29, +6.328, +126.902, 6.1, mb
1980, 03, 24, +52.785, 167.798, 6.1, mb
1980, 05, 26, 19.421, 69.330, 6.1, mb
1980, 05, 27, 18.612, 174.700, 6.1, mb
1980, 07, 19, 29.000, 69.689, 6.1, mb
1980, 07, 22, 20.300, +169.606, 6.1, mb
1980, 12, 11, 21.351, 68.101, 6.1, mb
1981, 04, 09, 59.864, +150.255, 6.1, mb
1981, 05, 25, 48.547, +164.700, 6.1, mb
1981, 10, 17, 7.110, +129.055, 6.1, mb
1982, 01, 28, 27.376, 71.600, 6.1, mb
1982, 03, 11, 9.521, +118.350, 6.1, mb
1982, 04, 25, +49.871, +78.917, 6.1, mb
1982, 07, 04, +49.968, +78.857, 6.1, mb
1982, 11, 11, 6.612, +101.703, 6.1, mb
1982, 12, 05, +49.890, +78.860, 6.1, mb
1983, 01, 24, +12.909, +93.587, 6.1, mb
1983, 02, 28, +44.058, +148.094, 6.1, mw
1983, 05, 01, +46.406, +153.387, 6.1, mb
1983, 05, 10, 5.395, +150.936, 6.1, mb
1983, 05, 21, +47.410, +152.257, 6.1, mb
1983, 07, 12, +61.041, 147.371, 6.1, mb
1983, 08, 25, +33.508, +131.507, 6.1, mb
1983, 11, 20, 7.493, +130.594, 6.1, mw
1984, 02, 16, +36.472, +70.856, 6.1, mb
1984, 04, 24, +30.889, +138.481, 6.1, mb
1984, 07, 19, +28.109, +129.522, 6.1, mb
1984, 09, 10, +40.386, 126.798, 6.1, mb
1985, 03, 09, +66.219, 149.981, 6.1, mw
1985, 10, 29, 9.566, +150.974, 6.1, mb
1985, 10, 31, +53.206, 166.921, 6.1, mw
1987, 04, 01, 22.881, 66.248, 6.1, mb
1987, 12, 28, 28.073, 70.632, 6.1, mb
1988, 02, 13, +49.927, +78.906, 6.1, mb
1988, 02, 29, +55.160, +167.401, 6.1, mb
1988, 04, 03, +49.866, +78.924, 6.1, mb
1988, 05, 20, +8.106, 38.408, 6.1, mw
1988, 12, 11, 34.110, 72.280, 6.1, MD
1989, 01, 22, +49.897, +78.832, 6.1, mb
1989, 04, 25, +30.009, +99.426, 6.1, mw
1989, 04, 27, +30.613, +140.761, 6.1, mw
1989, 05, 03, +30.065, +99.495, 6.1, mb
1989, 08, 20, +11.879, +41.816, 6.1, mb
1989, 08, 21, +11.856, +41.864, 6.1, mw
1989, 09, 14, +1.662, +127.366, 6.1, mw
1989, 10, 18, 10.191, +161.050, 6.1, mw
1989, 11, 01, 20.980, 67.922, 6.1, mw
1990, 11, 23, +4.749, 75.548, 6.1, mw
1991, 05, 07, +39.388, +144.694, 6.1, mw
1991, 08, 14, 13.581, +167.606, 6.1, mb
1991, 09, 21, 16.212, 173.004, 6.1, mw
1992, 01, 13, +1.350, +127.384, 6.1, mw
1992, 05, 04, 6.761, +130.233, 6.1, mw
1992, 06, 09, 8.475, +111.116, 6.1, mw
1992, 07, 30, +29.566, +90.180, 6.1, mw
1992, 08, 19, +50.464, 174.932, 6.1, mw
1992, 08, 19, +42.093, +73.516, 6.1, mb
1992, 08, 19, +42.056, +73.250, 6.1, mb
1992, 10, 23, 9.451, +122.601, 6.1, mw
1992, 12, 19, +51.875, +158.426, 6.1, mw
1992, 12, 23, 6.545, +130.440, 6.1, mb
1993, 01, 15, +42.932, +144.226, 6.1, mb
1993, 05, 06, 8.505, 71.465, 6.1, mw
1993, 05, 17, +37.128, 117.811, 6.1, mw
1993, 05, 30, +1.521, +127.267, 6.1, mw
1993, 06, 12, 11.073, +162.881, 6.1, mw
1993, 11, 19, +54.275, 164.172, 6.1, mb
1993, 12, 10, +20.840, +121.233, 6.1, mw
1993, 12, 16, +53.775, +171.389, 6.1, mw
1994, 01, 03, 49.023, +164.638, 6.1, mw
1994, 08, 04, 6.314, +131.606, 6.1, mw
1994, 10, 31, +3.026, +96.254, 6.1, mw
1994, 11, 04, 9.408, 71.304, 6.1, mw
1995, 04, 27, +1.359, 85.015, 6.1, mw
1995, 04, 28, +43.897, +148.116, 6.1, mb
1995, 04, 29, +11.858, +125.965, 6.1, mw
1995, 11, 27, +44.463, +149.172, 6.1, mw
1995, 11, 30, +44.250, +149.357, 6.1, mw
1996, 06, 14, +12.857, +125.035, 6.1, mw
1996, 06, 30, +51.679, +159.741, 6.1, mw
1996, 11, 17, 22.303, 179.601, 6.1, mw
1996, 11, 20, +34.380, +141.167, 6.1, mw
1998, 04, 14, 23.774, 179.834, 6.1, mw
1998, 07, 24, +21.438, +121.965, 6.1, mw
1998, 08, 23, +14.723, +120.051, 6.1, mw
1999, 01, 24, 21.256, 174.530, 6.1, Mw
1999, 09, 20, +23.809, +121.213, 6.1, mb
1999, 10, 10, 2.080, +134.259, 6.1, Mw
2001, 02, 14, 19.602, +177.376, 6.1, MW
2001, 02, 16, 7.138, +117.487, 6.1, MW
2001, 02, 26, +46.766, +144.490, 6.1, MW
2001, 02, 28, +13.176, 88.935, 6.1, MW
2001, 10, 12, +52.709, 132.179, 6.1, MW
2001, 10, 26, 18.514, +168.147, 6.1, MW
2001, 12, 12, 17.206, +167.653, 6.1, MW
2002, 03, 25, +36.008, +69.269, 6.1, MW
2002, 04, 11, 14.428, +167.724, 6.1, MW
2002, 06, 29, 12.480, +166.541, 6.1, MW
2002, 08, 09, 16.379, 176.119, 6.1, MW
2002, 10, 22, 20.672, 178.412, 6.1, MW
2003, 03, 17, +51.288, +177.927, 6.1, MW
2003, 03, 28, 15.360, 173.482, 6.1, MW
2003, 05, 19, +17.625, 105.469, 6.1, MW
2003, 12, 29, +42.387, +144.643, 6.1, MW
2004, 01, 03, 22.238, +169.558, 6.1, MW
2004, 02, 04, +8.318, 82.953, 6.1, MW
2004, 04, 11, 3.762, +140.165, 6.1, MW
2004, 04, 14, +55.285, +162.648, 6.1, MW
2004, 07, 11, 20.174, 126.908, 6.1, MW
2004, 09, 05, +33.207, +137.129, 6.1, mb
2004, 09, 07, 28.571, 65.882, 6.1, MW
2004, 09, 15, 8.093, +114.997, 6.1, MD
2004, 10, 23, +37.355, +138.889, 6.1, MW
2004, 11, 07, +47.961, +144.479, 6.1, MW
2004, 11, 11, +42.033, +144.352, 6.1, MW
2004, 12, 26, +2.672, +94.028, 6.1, MW
2005, 01, 16, 26.014, 176.210, 6.1, MW
2005, 01, 24, 1.372, 80.939, 6.1, MW
2005, 03, 19, 20.508, 174.284, 6.1, MW
2005, 08, 27, +6.878, 82.433, 6.1, MW
2005, 12, 08, 5.456, +146.988, 6.1, MW
2006, 03, 24, 3.262, +143.214, 6.1, MW
2006, 04, 01, +22.925, +121.279, 6.1, MW
2006, 04, 17, 12.544, +166.395, 6.1, MW
2006, 07, 17, 9.434, +108.327, 6.1, MW
2006, 11, 14, 6.419, +128.031, 6.1, MW
2006, 11, 16, 52.109, +139.611, 6.1, MW
2008, 04, 19, 7.838, +125.712, 6.1, MW
2008, 04, 28, 58.845, 24.841, 6.1, MW
2008, 06, 22, +67.701, +141.181, 6.1, MW
2008, 06, 26, 20.786, 173.291, 6.1, MW
2009, 01, 08, +10.215, 84.216, 6.1, MW
2009, 01, 22, 7.319, +128.559, 6.1, MW
2009, 04, 17, 19.581, 70.502, 6.1, MW
2009, 07, 04, +9.752, 79.022, 6.1, MW
2009, 09, 02, 29.223, 178.810, 6.1, MW
2009, 11, 02, 24.147, 175.087, 6.1, MW
2009, 12, 26, 5.426, +131.324, 6.1, MW
2011, 07, 15, 60.986, 23.663, 6.1, MW
1980, 02, 13, +36.469, +76.865, 6.1, mb
1980, 05, 25, +37.595, 118.802, 6.1, mb
1980, 12, 15, 17.589, 172.310, 6.1, mb
1981, 01, 18, +38.706, +142.753, 6.1, mb
1981, 01, 22, +38.283, +142.712, 6.1, mb
1981, 01, 23, 29.681, +60.830, 6.1, mb
1982, 01, 25, +53.260, 165.651, 6.1, mb
1983, 06, 24, +21.774, +103.308, 6.1, mb
1983, 11, 07, +1.427, +128.179, 6.1, mw
1983, 11, 20, +43.747, +148.348, 6.1, mw
1984, 01, 27, +36.476, +71.052, 6.1, mw
1984, 08, 31, 17.899, +172.124, 6.1, mb
1984, 10, 13, +15.046, 94.277, 6.1, mb
1984, 11, 17, 18.696, 178.044, 6.1, mb
1986, 06, 08, +43.153, +146.438, 6.1, mw
1987, 02, 24, 56.570, +147.359, 6.1, mw
1987, 03, 13, 23.788, 177.354, 6.1, mw
1987, 04, 21, 22.731, +170.243, 6.1, mw
1987, 05, 12, 5.296, +151.328, 6.1, mw
1987, 08, 26, 20.711, 178.486, 6.1, mw
1987, 09, 22, 0.989, 78.049, 6.1, mw
1987, 11, 25, 5.619, +149.382, 6.1, mw
1988, 05, 04, +49.887, +78.764, 6.1, mb
1989, 03, 08, +1.010, +126.222, 6.1, mw
1989, 04, 18, 23.860, +179.937, 6.1, mw
1989, 08, 21, +11.926, +41.770, 6.1, mw
1989, 10, 27, 11.007, +162.326, 6.1, mb
1989, 11, 29, 15.837, 73.190, 6.1, mw
1990, 04, 11, +35.538, +135.573, 6.1, mw
1990, 04, 26, +36.024, +100.278, 6.1, mw
1990, 05, 31, +45.810, +26.767, 6.1, mb
1991, 01, 09, 5.363, +151.844, 6.1, mw
1991, 07, 05, 9.601, +114.642, 6.1, mw
1992, 01, 02, +48.731, 129.221, 6.1, mw
1992, 06, 03, +51.090, +178.735, 6.1, mw
1992, 07, 18, +39.454, +143.049, 6.1, mw
1992, 08, 09, +4.047, +126.508, 6.1, mw
1992, 11, 06, +38.109, +26.956, 6.1, mw
1993, 05, 15, +16.815, 98.361, 6.1, mw
1993, 07, 22, +6.490, 71.176, 6.1, mw
1994, 02, 16, 20.197, +168.938, 6.1, mw
1994, 05, 02, 1.102, +97.544, 6.1, mw
1994, 05, 11, 2.058, +99.702, 6.1, mw
1994, 05, 18, +44.675, +149.450, 6.1, mw
1994, 06, 09, 14.102, 68.343, 6.1, mb
1994, 08, 08, +24.712, +95.212, 6.1, mw
1994, 09, 12, +38.840, 119.645, 6.1, mw
1994, 10, 15, 3.799, +152.163, 6.1, mw
1995, 03, 08, +16.566, 59.564, 6.1, mw
1995, 05, 04, +1.876, +128.525, 6.1, mw
1995, 07, 03, 29.101, 177.624, 6.1, mb
1995, 08, 23, 56.860, 141.484, 6.1, mw
1995, 10, 01, +29.294, +139.128, 6.1, mw
1995, 10, 02, 14.999, 175.057, 6.1, mw
1996, 01, 17, 4.411, +140.051, 6.1, mw
1996, 08, 11, 13.441, +166.830, 6.1, mw
1997, 03, 09, 29.678, 71.110, 6.1, mw
1997, 03, 11, 31.096, 177.726, 6.1, mw
1997, 03, 25, 9.051, 71.248, 6.1, mw
1997, 07, 06, +16.073, 88.095, 6.1, mw
1998, 03, 03, +14.385, 91.480, 6.1, mw
1998, 07, 18, 18.271, +168.141, 6.1, mw
1998, 08, 28, 0.154, +125.082, 6.1, mw
1999, 03, 07, 16.023, 179.413, 6.1, Mw
1999, 08, 26, 3.470, +145.652, 6.1, Mw
1999, 12, 24, 56.349, +147.080, 6.1, Mw
2000, 01, 05, 11.322, +165.378, 6.1, Mw
2000, 02, 26, +9.436, 78.643, 6.1, Mw
2000, 05, 08, 4.457, +150.017, 6.1, Mw
2000, 06, 09, 11.436, +162.201, 6.1, Mw
2000, 06, 15, +29.332, +132.097, 6.1, Mw
2000, 08, 21, 52.964, 46.153, 6.1, Mw
2000, 10, 27, +26.262, +140.564, 6.1, Mw
2000, 10, 29, 5.245, +154.004, 6.1, mb
2000, 11, 01, 45.009, +167.123, 6.1, Mw
2000, 11, 18, 5.414, +153.466, 6.1, Mw
2000, 11, 19, 5.604, +151.873, 6.1, Mw
2000, 11, 21, 5.447, +152.782, 6.1, Mw
2000, 12, 12, +6.028, 82.660, 6.1, Mw
2001, 04, 29, +18.759, 104.577, 6.1, MW
2001, 06, 29, 19.725, 66.272, 6.1, MW
2001, 07, 01, 4.303, +152.910, 6.1, MW
2001, 10, 02, 16.190, 173.813, 6.1, MW
2002, 01, 28, +49.376, +155.613, 6.1, MW
2002, 05, 28, +24.058, +122.300, 6.1, MW
2002, 08, 24, 7.946, +114.250, 6.1, MD
2002, 10, 14, +41.164, +142.246, 6.1, MW
2002, 10, 17, 19.813, 178.386, 6.1, MW
2004, 01, 29, 50.236, 114.730, 6.1, MW
2004, 02, 23, 14.823, 175.545, 6.1, MW
